Date,time,Symbol,direction,entry_price,ORH,ORL,prev_close,suggested_action
2025-11-17,10:19:31,SIEMENS,BUY,3204.699951171875,3184.800048828125,3146.39990234375,3084.199951171875,BUY SIEMENS
2025-11-17,10:25:27,MPHASIS,SELL,2722.0,2795.0,2752.0,2772.10009765625,SELL MPHASIS 
2025-11-17,10:47:19,IRFC,BUY,123.44000244140625,123.1999969482422,121.05999755859376,121.01000213623048,BUY IRFC
2025-11-17,11:10:47,JUBLFOOD,SELL,603.6500244140625,619.0,612.7999877929688,615.2999877929688,SELL JUBLFOOD 
2025-11-17,11:10:47,SWIGGY,SELL,384.8500061035156,393.6499938964844,391.0,393.1000061035156,SELL SWIGGY 
2025-11-17,11:16:50,GMRAIRPORT,BUY,97.9000015258789,97.69000244140624,96.41999816894533,95.66999816894533,BUY GMRAIRPORT
2025-11-17,11:57:10,NYKAA,BUY,265.79998779296875,260.75,257.7099914550781,260.1300048828125,BUY NYKAA
2025-11-17,12:02:56,BAJAJ-AUTO,BUY,9006.0,8996.5,8855.5,8843.0,BUY BAJAJ-AUTO
2025-11-17,12:08:44,TVSMOTOR,BUY,3460.0,3405.300048828125,3385.199951171875,3386.5,BUY TVSMOTOR
2025-11-17,13:46:04,LTF,BUY,300.54998779296875,295.70001220703125,293.1000061035156,294.1499938964844,BUY LTF
2025-11-17,13:46:04,POLICYBZR,BUY,1795.9000244140625,1746.699951171875,1721.199951171875,1738.5999755859375,BUY POLICYBZR
2025-11-19,13:09:45,360ONE,BUY,1104.0999755859375,1080.0,1070.199951171875,1078.0,BUY 360ONE
2025-11-19,13:09:45,BHARATFORG,BUY,1424.0999755859375,1418.199951171875,1396.699951171875,1396.5999755859375,BUY BHARATFORG
2025-11-19,13:09:45,BIOCON,SELL,413.25,422.70001220703125,418.0,421.6000061035156,SELL BIOCON 
2025-11-19,13:09:45,BSE,BUY,2906.800048828125,2856.800048828125,2825.0,2834.10009765625,BUY BSE
2025-11-19,13:09:45,CGPOWER,SELL,719.7000122070312,734.0,728.5,733.75,SELL CGPOWER 
2025-11-19,13:09:45,COFORGE,BUY,1841.300048828125,1807.5999755859375,1783.0,1784.300048828125,BUY COFORGE
2025-11-19,13:09:45,GODFRYPHLP,BUY,2943.199951171875,2914.60009765625,2870.0,2879.5,BUY GODFRYPHLP
2025-11-19,13:09:45,HCLTECH,BUY,1662.0,1606.0999755859375,1590.5999755859375,1595.199951171875,BUY HCLTECH
2025-11-19,13:09:45,INFY,BUY,1534.0,1507.9000244140625,1495.4000244140625,1486.4000244140625,BUY INFY
2025-11-19,13:09:45,LTIM,BUY,6025.0,5859.5,5792.0,5756.0,BUY LTIM
2025-11-19,13:09:45,M&MFIN,BUY,330.0,327.29998779296875,321.5,322.8999938964844,BUY M&MFIN
2025-11-19,13:09:45,MAXHEALTH,BUY,1164.5,1127.199951171875,1105.0,1116.699951171875,BUY MAXHEALTH
2025-11-19,13:09:45,MOTHERSON,BUY,112.20999908447266,110.30000305175781,108.44999694824219,108.95999908447266,BUY MOTHERSON
2025-11-19,13:09:45,MPHASIS,BUY,2713.0,2697.800048828125,2665.39990234375,2658.5,BUY MPHASIS
2025-11-19,13:09:45,NAUKRI,BUY,1360.0,1327.699951171875,1318.5,1324.9000244140625,BUY NAUKRI
2025-11-19,13:09:45,OFSS,BUY,8347.0,8269.0,8165.0,8177.5,BUY OFSS
2025-11-19,13:09:45,PERSISTENT,BUY,6320.0,6238.0,6086.5,6079.5,BUY PERSISTENT
2025-11-19,13:09:45,POLICYBZR,BUY,1852.199951171875,1817.4000244140625,1798.4000244140625,1800.300048828125,BUY POLICYBZR
2025-11-19,13:09:45,SONACOMS,BUY,504.70001220703125,498.45001220703125,490.0,488.54998779296875,BUY SONACOMS
2025-11-19,13:09:45,TATAELXSI,BUY,5373.0,5317.0,5257.0,5277.0,BUY TATAELXSI
2025-11-19,13:09:45,TMPV,SELL,363.3999938964844,371.20001220703125,364.25,371.29998779296875,SELL TMPV 
2025-11-19,13:09:45,WIPRO,BUY,246.1199951171875,242.08999633789062,240.5399932861328,240.89999389648438,BUY WIPRO
2025-11-19,13:15:33,TCS,BUY,3145.39990234375,3114.5,3087.199951171875,3087.10009765625,BUY TCS
2025-11-19,13:21:20,JSWENERGY,SELL,517.4000244140625,527.0,520.9000244140625,526.9500122070312,SELL JSWENERGY 
2025-11-19,13:32:52,HINDUNILVR,BUY,2447.800048828125,2441.699951171875,2413.0,2404.0,BUY HINDUNILVR
2025-11-19,13:47:33,ADANIENSOL,SELL,1007.2999877929688,1043.8499755859375,1024.6500244140625,1026.6500244140625,SELL ADANIENSOL 
2025-11-19,14:11:23,APLAPOLLO,SELL,1730.0,1769.699951171875,1756.5999755859375,1763.800048828125,SELL APLAPOLLO 
2025-11-19,14:11:23,HUDCO,SELL,238.24000549316406,244.3300018310547,241.52999877929688,242.92999267578125,SELL HUDCO 
2025-11-19,14:28:52,KALYANKJIL,BUY,500.0,491.3999938964844,487.7999877929687,490.6499938964844,BUY KALYANKJIL
2025-11-19,14:46:22,HAVELLS,SELL,1441.199951171875,1466.0,1455.0,1468.0,SELL HAVELLS 
2025-11-19,14:53:01,PNB,BUY,124.70999908447266,122.75,121.8000030517578,122.37999725341795,BUY PNB
2025-11-20,10:01:22,BIOCON,SELL,394.1499938964844,407.1000061035156,394.79998779296875,410.1000061035156,SELL BIOCON 
2025-11-20,10:01:22,BSE,BUY,2956.89990234375,2933.5,2898.5,2898.300048828125,BUY BSE
2025-11-20,10:01:22,POWERINDIA,BUY,22250.0,21925.0,21691.0,21624.0,BUY POWERINDIA
2025-11-20,10:07:08,COCHINSHIP,BUY,1734.5,1726.800048828125,1700.300048828125,1699.300048828125,BUY COCHINSHIP
2025-11-20,10:07:08,OFSS,BUY,8509.0,8446.0,8345.0,8333.0,BUY OFSS
2025-11-20,10:12:51,ENRIN,BUY,3379.699951171875,3365.39990234375,3333.89990234375,3314.89990234375,BUY ENRIN
2025-11-20,10:18:35,BDL,BUY,1568.800048828125,1555.0,1542.0999755859375,1536.800048828125,BUY BDL
2025-11-20,10:18:35,HYUNDAI,SELL,2377.199951171875,2455.800048828125,2402.10009765625,2421.10009765625,SELL HYUNDAI 
2025-11-20,10:24:22,HEROMOTOCO,BUY,6017.0,6010.0,5927.0,5876.5,BUY HEROMOTOCO
2025-11-20,10:24:22,M&MFIN,BUY,335.79998779296875,335.1000061035156,331.5,329.8500061035156,BUY M&MFIN
2025-11-20,10:30:05,IDEA,SELL,10.489999771118164,10.81999969482422,10.630000114440918,10.6899995803833,SELL IDEA 
2025-11-20,10:30:05,MAZDOCK,BUY,2841.0,2811.0,2780.0,2783.39990234375,BUY MAZDOCK
2025-11-20,10:35:49,MFSL,BUY,1698.9000244140625,1674.0,1662.0,1668.0,BUY MFSL
2025-11-20,10:41:35,SRF,BUY,2839.199951171875,2815.0,2792.39990234375,2786.39990234375,BUY SRF
2025-11-20,10:47:19,TECHM,BUY,1460.0999755859375,1445.0,1430.9000244140625,1433.9000244140625,BUY TECHM
2025-11-20,10:53:04,KALYANKJIL,BUY,508.75,505.6000061035156,500.0499877929687,499.6000061035156,BUY KALYANKJIL
2025-11-20,10:58:50,LTIM,BUY,6091.0,6017.5,5962.5,5972.0,BUY LTIM
2025-11-20,11:10:22,EICHERMOT,BUY,7043.5,6927.0,6887.0,6896.5,BUY EICHERMOT
2025-11-20,12:00:22,INDHOTEL,BUY,735.1500244140625,723.0499877929688,719.0999755859375,719.5499877929688,BUY INDHOTEL
2025-11-20,12:24:22,RELIANCE,BUY,1546.800048828125,1537.0,1527.199951171875,1518.9000244140625,BUY RELIANCE
2025-11-20,12:36:18,BAJAJFINSV,BUY,2089.89990234375,2064.60009765625,2043.300048828125,2050.199951171875,BUY BAJAJFINSV
2025-11-20,12:36:18,VMM,SELL,134.57000732421875,138.38999938964844,136.64999389648438,137.25,SELL VMM 
2025-11-20,12:48:01,360ONE,BUY,1140.4000244140625,1128.9000244140625,1120.9000244140625,1119.199951171875,BUY 360ONE
2025-11-20,12:53:56,TATACOMM,BUY,1917.0,1893.199951171875,1881.800048828125,1875.5,BUY TATACOMM
2025-11-20,13:05:49,CUMMINSIND,BUY,4375.60009765625,4369.5,4282.60009765625,4261.2998046875,BUY CUMMINSIND
2025-11-20,13:11:40,BRITANNIA,SELL,5766.0,5889.0,5856.5,5874.5,SELL BRITANNIA 
2025-11-20,13:29:13,BAJFINANCE,BUY,1023.7999877929688,1013.0999755859376,1008.0999755859376,1005.5999755859376,BUY BAJFINANCE
2025-11-20,14:45:43,AUROPHARMA,SELL,1210.0,1239.4000244140625,1227.0,1235.800048828125,SELL AUROPHARMA 
2025-11-21,12:53:16,BHARTIHEXA,SELL,1788.5,1834.199951171875,1807.0,1836.0999755859375,SELL BHARTIHEXA 
2025-11-21,12:53:16,CHOLAFIN,SELL,1665.5999755859375,1702.9000244140625,1684.9000244140625,1703.199951171875,SELL CHOLAFIN 
2025-11-21,12:53:16,COFORGE,SELL,1802.0999755859375,1848.0,1823.300048828125,1846.0999755859375,SELL COFORGE 
2025-11-21,12:53:16,GMRAIRPORT,BUY,105.20999908447266,103.5,102.58999633789062,103.2699966430664,BUY GMRAIRPORT
2025-11-21,12:53:16,HINDZINC,SELL,463.6499938964844,470.20001220703125,467.1499938964844,472.1499938964844,SELL HINDZINC 
2025-11-21,12:53:16,INDIANB,SELL,862.9500122070312,880.7999877929688,872.0999755859375,882.3499755859375,SELL INDIANB 
2025-11-21,12:53:16,INDUSINDBK,BUY,847.9500122070312,837.2000122070312,830.5499877929688,829.4000244140625,BUY INDUSINDBK
2025-11-21,12:53:16,JSWENERGY,SELL,489.79998779296875,507.6499938964844,501.04998779296875,504.8500061035156,SELL JSWENERGY 
2025-11-21,12:53:16,LODHA,SELL,1174.699951171875,1202.0,1184.0,1200.800048828125,SELL LODHA 
2025-11-21,12:53:16,MARUTI,BUY,16120.0,15835.0,15751.0,15801.0,BUY MARUTI
2025-11-21,12:53:16,MAZDOCK,SELL,2770.60009765625,2829.0,2800.0,2829.5,SELL MAZDOCK 
2025-11-21,12:53:16,OBEROIRLTY,SELL,1668.5,1714.9000244140625,1692.0,1708.5,SELL OBEROIRLTY 
2025-11-21,12:53:16,POLICYBZR,SELL,1806.0999755859375,1845.0,1814.199951171875,1843.9000244140625,SELL POLICYBZR 
2025-11-21,12:53:16,POWERINDIA,SELL,21798.0,22321.0,22032.0,22397.0,SELL POWERINDIA 
2025-11-21,12:53:16,PRESTIGE,SELL,1682.9000244140625,1719.5999755859375,1705.199951171875,1717.199951171875,SELL PRESTIGE 
2025-11-21,12:53:16,SWIGGY,SELL,385.0,394.79998779296875,390.45001220703125,395.5,SELL SWIGGY 
2025-11-21,12:53:16,TIINDIA,SELL,2922.800048828125,2999.699951171875,2962.800048828125,3005.0,SELL TIINDIA 
2025-11-21,12:53:16,VMM,SELL,131.38999938964844,135.27000427246094,132.75,135.36000061035156,SELL VMM 
2025-11-21,12:59:39,BHARTIHEXA,SELL,1796.0,1834.199951171875,1807.0,1836.0999755859375,SELL BHARTIHEXA 
2025-11-21,12:59:39,CHOLAFIN,SELL,1664.0,1702.9000244140625,1684.9000244140625,1703.199951171875,SELL CHOLAFIN 
2025-11-21,12:59:39,COFORGE,SELL,1799.5999755859375,1848.0,1823.300048828125,1846.0999755859375,SELL COFORGE 
2025-11-21,12:59:39,GMRAIRPORT,BUY,105.16000366210938,103.5,102.58999633789062,103.2699966430664,BUY GMRAIRPORT
2025-11-21,12:59:39,INDIANB,SELL,862.6500244140625,880.7999877929688,872.0999755859375,882.3499755859375,SELL INDIANB 
2025-11-21,12:59:39,INDUSINDBK,BUY,849.9000244140625,837.2000122070312,830.5499877929688,829.4000244140625,BUY INDUSINDBK
2025-11-21,12:59:39,JSWENERGY,SELL,488.3500061035156,507.6499938964844,501.0499877929687,504.8500061035156,SELL JSWENERGY 
2025-11-21,12:59:39,KEI,SELL,4080.60009765625,4175.0,4117.2998046875,4167.2998046875,SELL KEI 
2025-11-21,12:59:39,KPITTECH,SELL,1175.0,1194.9000244140625,1186.0,1196.5999755859375,SELL KPITTECH 
2025-11-21,12:59:39,LODHA,SELL,1174.5,1202.0,1184.0,1200.800048828125,SELL LODHA 
2025-11-21,12:59:39,MARUTI,BUY,16118.0,15835.0,15751.0,15801.0,BUY MARUTI
2025-11-21,12:59:39,MAZDOCK,SELL,2771.0,2829.0,2800.0,2829.5,SELL MAZDOCK 
2025-11-21,12:59:39,OBEROIRLTY,SELL,1669.5,1714.9000244140625,1692.0,1708.5,SELL OBEROIRLTY 
2025-11-21,12:59:39,OFSS,SELL,8216.0,8370.0,8293.5,8372.5,SELL OFSS 
2025-11-21,12:59:39,POLICYBZR,SELL,1808.9000244140625,1845.0,1814.199951171875,1843.9000244140625,SELL POLICYBZR 
2025-11-21,12:59:39,POWERINDIA,SELL,21820.0,22321.0,22032.0,22397.0,SELL POWERINDIA 
2025-11-21,12:59:39,PRESTIGE,SELL,1682.800048828125,1719.5999755859375,1705.199951171875,1717.199951171875,SELL PRESTIGE 
2025-11-21,12:59:39,SWIGGY,SELL,385.0,394.7999877929687,390.4500122070313,395.5,SELL SWIGGY 
2025-11-21,12:59:39,TIINDIA,SELL,2911.39990234375,2999.699951171875,2962.800048828125,3005.0,SELL TIINDIA 
2025-11-21,12:59:39,VMM,SELL,131.6699981689453,135.27000427246094,132.75,135.36000061035156,SELL VMM 
2025-11-21,13:05:57,HAL,SELL,4628.5,4705.89990234375,4670.60009765625,4716.60009765625,SELL HAL 
2025-11-21,13:12:07,BDL,SELL,1527.0,1553.0,1543.5,1557.0,SELL BDL 
2025-11-21,13:18:20,BAJFINANCE,SELL,1009.4000244140625,1027.0,1020.4000244140624,1028.5999755859375,SELL BAJFINANCE 
2025-11-21,13:18:20,DIXON,SELL,15024.0,15308.0,15156.0,15313.0,SELL DIXON 
2025-11-21,13:18:20,HINDZINC,SELL,463.5,470.2000122070313,467.1499938964844,472.1499938964844,SELL HINDZINC 
2025-11-21,13:18:20,JSWSTEEL,SELL,1147.9000244140625,1163.9000244140625,1157.5999755859375,1170.0,SELL JSWSTEEL 
2025-11-21,13:18:20,NATIONALUM,SELL,252.49000549316406,256.1000061035156,252.75,257.6199951171875,SELL NATIONALUM 
2025-11-21,13:24:33,TATASTEEL,SELL,168.8000030517578,171.8699951171875,170.35000610351562,172.4600067138672,SELL TATASTEEL 
2025-11-21,13:30:45,HUDCO,SELL,232.39999389648438,236.7599945068359,233.6499938964844,237.1000061035156,SELL HUDCO 
2025-11-21,13:36:59,JINDALSTEL,SELL,1046.9000244140625,1064.9000244140625,1058.699951171875,1069.4000244140625,SELL JINDALSTEL 
2025-11-21,13:43:41,SUZLON,SELL,55.56999969482422,56.68000030517578,56.130001068115234,56.70000076293945,SELL SUZLON 
2025-11-21,13:50:51,ADANIGREEN,SELL,1039.4000244140625,1063.0999755859375,1053.5999755859375,1060.0,SELL ADANIGREEN 
2025-11-21,13:50:51,VOLTAS,SELL,1386.0,1416.0999755859375,1403.5,1411.800048828125,SELL VOLTAS 
2025-11-21,13:58:25,BHARATFORG,SELL,1409.5,1435.0999755859375,1420.4000244140625,1435.4000244140625,SELL BHARATFORG 
2025-11-21,13:58:25,HCLTECH,SELL,1614.800048828125,1643.5,1626.199951171875,1645.4000244140625,SELL HCLTECH 
2025-11-21,14:22:10,LTIM,SELL,5916.5,6013.0,5960.0,6027.0,SELL LTIM 
2025-11-21,14:50:47,NAUKRI,SELL,1336.4000244140625,1363.9000244140625,1347.5999755859375,1363.0,SELL NAUKRI 
2025-11-21,14:50:47,SAIL,SELL,135.5500030517578,138.77999877929688,137.3699951171875,138.19000244140625,SELL SAIL 
2025-11-21,14:50:47,VEDL,SELL,498.8999938964844,509.75,504.0,509.75,SELL VEDL 
2025-11-21,15:03:58,ADANIENSOL,SELL,974.5499877929688,996.8499755859376,990.6500244140624,993.5999755859376,SELL ADANIENSOL 
2025-11-21,15:03:58,DLF,SELL,726.7000122070312,739.8499755859375,735.0499877929688,741.0999755859375,SELL DLF 
2025-11-21,15:03:58,GLENMARK,SELL,1839.0999755859375,1907.800048828125,1878.4000244140625,1878.0,SELL GLENMARK 
2025-11-21,15:03:58,GODREJPROP,SELL,2083.199951171875,2137.60009765625,2121.199951171875,2123.800048828125,SELL GODREJPROP 
2025-11-21,15:03:58,IDEA,SELL,9.949999809265137,10.289999961853027,10.140000343322754,10.170000076293944,SELL IDEA 
2025-11-21,15:03:58,SUPREMEIND,SELL,3475.89990234375,3539.199951171875,3489.89990234375,3568.699951171875,SELL SUPREMEIND 
2025-11-21,15:03:58,TORNTPOWER,SELL,1289.5,1311.9000244140625,1304.199951171875,1313.9000244140625,SELL TORNTPOWER 
2025-11-21,15:03:58,WAAREEENER,SELL,3184.199951171875,3230.5,3196.5,3246.800048828125,SELL WAAREEENER 
2025-11-21,15:09:46,BAJAJFINSV,SELL,2050.0,2094.39990234375,2081.89990234375,2095.60009765625,SELL BAJAJFINSV 
2025-11-21,15:09:46,LICHSGFIN,SELL,544.5499877929688,553.9500122070312,551.0999755859375,554.7999877929688,SELL LICHSGFIN 
2025-11-21,15:15:44,MOTHERSON,SELL,109.91999816894531,111.8499984741211,110.75,112.0,SELL MOTHERSON 
2025-11-21,15:21:36,DABUR,SELL,515.25,525.0,521.2000122070312,525.0499877929688,SELL DABUR 
2025-11-21,15:27:33,GODFRYPHLP,SELL,2886.89990234375,2949.800048828125,2915.5,2941.39990234375,SELL GODFRYPHLP 
2025-11-24,09:41:40,IGL,BUY,205.58999633789062,204.8699951171875,201.1999969482422,201.39999389648438,BUY IGL
2025-11-24,09:41:40,PERSISTENT,BUY,6420.0,6398.0,6343.0,6296.5,BUY PERSISTENT
2025-11-24,09:41:40,TECHM,BUY,1502.199951171875,1498.9000244140625,1463.0999755859375,1461.5,BUY TECHM
2025-11-24,09:41:40,WAAREEENER,SELL,3127.60009765625,3200.39990234375,3160.0,3185.699951171875,SELL WAAREEENER 
2025-11-24,09:53:36,SBICARD,BUY,896.0,886.9000244140625,881.0,878.0499877929688,BUY SBICARD
2025-11-24,10:11:47,ABCAPITAL,BUY,331.8999938964844,328.20001220703125,323.3999938964844,325.6499938964844,BUY ABCAPITAL
2025-11-24,10:17:55,COCHINSHIP,SELL,1662.5,1700.699951171875,1667.0,1697.300048828125,SELL COCHINSHIP 
2025-11-24,10:17:55,SOLARINDS,SELL,13508.0,13790.0,13585.0,13758.0,SELL SOLARINDS 
2025-11-24,10:23:39,CHOLAFIN,BUY,1694.0999755859375,1678.0,1657.699951171875,1659.699951171875,BUY CHOLAFIN
2025-11-24,10:23:39,SHRIRAMFIN,BUY,838.2000122070312,830.0,821.5499877929688,823.2999877929688,BUY SHRIRAMFIN
2025-11-24,10:29:21,CANBK,BUY,148.42999267578125,147.55999755859375,145.8800048828125,145.77000427246094,BUY CANBK
2025-11-24,10:29:21,EICHERMOT,BUY,7263.0,7233.5,7138.5,7134.5,BUY EICHERMOT
2025-11-24,10:29:21,M&MFIN,BUY,351.0,350.1000061035156,343.79998779296875,342.54998779296875,BUY M&MFIN
2025-11-24,10:46:32,VOLTAS,SELL,1369.0,1404.0,1391.199951171875,1395.800048828125,SELL VOLTAS 
2025-11-24,10:52:15,WIPRO,BUY,249.22999572753906,248.7599945068359,245.9900054931641,244.4900054931641,BUY WIPRO
2025-11-24,10:58:01,BEL,SELL,408.3500061035156,415.3500061035156,409.9500122070313,416.3500061035156,SELL BEL 
2025-11-24,11:08:49,CGPOWER,SELL,690.5,706.0,694.2999877929688,710.2000122070312,SELL CGPOWER 
2025-11-24,11:08:49,KPITTECH,BUY,1198.9000244140625,1184.0,1170.699951171875,1168.9000244140625,BUY KPITTECH
2025-11-24,11:20:36,FEDERALBNK,BUY,249.64999389648438,246.1000061035156,244.6199951171875,245.05999755859375,BUY FEDERALBNK
2025-11-24,11:20:36,NHPC,SELL,77.31999969482422,78.8499984741211,77.83999633789062,78.81999969482422,SELL NHPC 
2025-11-24,11:32:03,NTPCGREEN,SELL,95.30999755859375,97.25,96.3499984741211,97.12999725341795,SELL NTPCGREEN 
2025-11-24,12:00:48,GODREJPROP,SELL,2052.60009765625,2090.60009765625,2077.300048828125,2090.89990234375,SELL GODREJPROP 
2025-11-24,12:12:23,BDL,SELL,1482.5999755859375,1503.699951171875,1484.5999755859375,1512.699951171875,SELL BDL 
2025-11-24,12:12:23,EXIDEIND,SELL,368.20001220703125,375.0,373.25,375.3500061035156,SELL EXIDEIND 
2025-11-24,12:12:23,JSWSTEEL,SELL,1118.699951171875,1142.800048828125,1135.9000244140625,1140.300048828125,SELL JSWSTEEL 
2025-11-24,12:12:23,MPHASIS,BUY,2808.699951171875,2804.699951171875,2764.89990234375,2747.10009765625,BUY MPHASIS
2025-11-24,12:12:23,TATACOMM,SELL,1882.199951171875,1926.9000244140625,1896.0,1920.9000244140625,SELL TATACOMM 
2025-11-24,12:18:06,INDHOTEL,SELL,719.2000122070312,737.3499755859375,727.5499877929688,733.2000122070312,SELL INDHOTEL 
2025-11-24,12:18:06,LUPIN,SELL,1989.800048828125,2010.5,1999.5999755859375,2029.4000244140625,SELL LUPIN 
2025-11-24,12:18:06,PRESTIGE,SELL,1657.5,1695.0,1673.0999755859375,1688.5,SELL PRESTIGE 
2025-11-24,12:23:50,OIL,SELL,416.3500061035156,425.25,420.7000122070313,425.0499877929687,SELL OIL 
2025-11-24,13:29:06,OBEROIRLTY,SELL,1622.0999755859375,1662.9000244140625,1648.800048828125,1655.4000244140625,SELL OBEROIRLTY 
2025-11-24,13:37:20,IRB,SELL,42.880001068115234,43.77000045776367,43.400001525878906,43.66999816894531,SELL IRB 
2025-11-24,13:37:20,OBEROIRLTY,SELL,1622.4000244140625,1662.9000244140625,1648.800048828125,1655.4000244140625,SELL OBEROIRLTY 
2025-11-24,13:44:50,AUBANK,BUY,933.4000244140625,920.3499755859376,916.5,915.3499755859376,BUY AUBANK
2025-11-24,13:59:56,LTF,BUY,293.95001220703125,291.54998779296875,287.3500061035156,288.70001220703125,BUY LTF
2025-11-24,14:22:33,KALYANKJIL,SELL,487.45001220703125,497.8999938964844,492.4500122070313,496.4500122070313,SELL KALYANKJIL 
2025-11-24,14:22:33,MAXHEALTH,SELL,1159.5999755859375,1183.4000244140625,1175.4000244140625,1181.0999755859375,SELL MAXHEALTH 
2025-11-24,14:38:16,BHARTIHEXA,SELL,1723.0,1754.9000244140625,1741.0,1759.300048828125,SELL BHARTIHEXA 
2025-11-24,14:44:07,ADANIGREEN,SELL,1010.5,1037.5,1017.0,1030.5,SELL ADANIGREEN 
2025-11-24,14:44:07,POWERGRID,SELL,272.54998779296875,278.0,274.6000061035156,277.6000061035156,SELL POWERGRID 
2025-11-24,14:49:59,BHEL,SELL,277.25,283.25,281.3500061035156,282.5,SELL BHEL 
2025-11-24,14:49:59,HINDPETRO,SELL,463.1000061035156,474.5,471.3999938964844,471.8999938964844,SELL HINDPETRO 
2025-11-24,14:55:45,BSE,SELL,2806.10009765625,2878.699951171875,2838.0,2858.300048828125,SELL BSE 
2025-11-24,14:55:45,IRFC,SELL,116.8499984741211,119.4499969482422,118.27999877929688,119.08999633789062,SELL IRFC 
2025-11-24,14:55:45,MAZDOCK,SELL,2684.89990234375,2728.5,2693.89990234375,2745.199951171875,SELL MAZDOCK 
2025-11-24,14:55:45,PFC,SELL,362.75,370.5,367.6000061035156,369.7000122070313,SELL PFC 
2025-11-24,15:01:39,ENRIN,SELL,3232.60009765625,3375.60009765625,3345.699951171875,3332.89990234375,SELL ENRIN 
2025-11-24,15:01:39,SWIGGY,BUY,402.45001220703125,385.7000122070313,378.3500061035156,385.4500122070313,BUY SWIGGY
2025-11-24,15:01:39,VMM,BUY,134.1999969482422,131.2899932861328,128.57000732421875,130.9199981689453,BUY VMM
2025-11-24,15:07:37,ADANIPOWER,SELL,145.44000244140625,150.27999877929688,149.00999450683594,149.1199951171875,SELL ADANIPOWER 
2025-11-24,15:07:37,DIXON,SELL,14679.0,14978.0,14850.0,14965.0,SELL DIXON 
2025-11-24,15:07:37,MRF,BUY,155615.0,153320.0,152200.0,152435.0,BUY MRF
2025-11-24,15:07:37,RVNL,BUY,320.0,317.0,314.6000061035156,314.0,BUY RVNL
2025-11-24,15:07:37,WAAREEENER,BUY,3248.0,3200.39990234375,3160.0,3185.699951171875,BUY WAAREEENER
2025-11-24,15:13:38,ACC,BUY,1916.0999755859375,1833.5999755859375,1822.0,1830.0999755859375,BUY ACC
2025-11-24,15:13:38,BPCL,SELL,357.95001220703125,367.0,364.1000061035156,364.5499877929687,SELL BPCL 
2025-11-24,15:13:38,HYUNDAI,SELL,2292.5,2330.0,2317.39990234375,2335.89990234375,SELL HYUNDAI 
2025-11-24,15:13:38,POLICYBZR,SELL,1777.300048828125,1818.699951171875,1801.0,1810.800048828125,SELL POLICYBZR 
2025-11-24,15:20:47,COROMANDEL,BUY,2307.0,2263.60009765625,2235.0,2262.800048828125,BUY COROMANDEL
2025-11-24,15:20:47,GRASIM,SELL,2684.300048828125,2738.5,2707.60009765625,2734.800048828125,SELL GRASIM 
2025-11-24,15:20:47,TATAELXSI,SELL,5185.5,5398.0,5305.5,5320.5,SELL TATAELXSI 
2025-11-24,15:26:30,ASTRAL,BUY,1483.9000244140625,1454.5999755859375,1439.0,1452.5999755859375,BUY ASTRAL
2025-11-24,15:26:30,BAJAJHLDNG,SELL,11405.0,11670.0,11590.0,11641.0,SELL BAJAJHLDNG 
2025-11-24,15:26:30,DRREDDY,SELL,1220.5999755859375,1252.0,1246.5,1243.9000244140625,SELL DRREDDY 
